st	alpha	fips	icpsr	year	hou_chamber	sen_chamber	hou_dem	hou_rep	hou_majority	hou_minority	hou_dem_mean	hou_rep_mean	sen_dem	sen_rep	sen_majority	sen_minority	sen_dem_mean	sen_rep_mean	h_diffs	s_diffs	h_distance	s_distance	h_dem_sd	s_dem_sd	h_rep_sd	s_rep_sd	h_chamber_sd	s_chamber_sd	hou_dem_error	hou_chamber_error	hou_rep_error	hou_majority_error	sen_dem_error	sen_chamber_error	sen_rep_error	sen_majority_error
"NE"	27	31	35	1998		0.318							-0.03	0.456	0.456	-0.03	-0.04793676425561662	0.5002425286828693		0.486		0.4444339457681189		0.3565229565550755		0.2509209269502611		0.3986251444970764					0.05	0.032	0.032	0.032
"NE"	27	31	35	1999		0.326							-0.013	0.468	0.468	-0.013	-0.024963477440352072	0.5413705041579325		0.48100000000000004		0.4752495961455343		0.32453025830708554		0.3125829854373814		0.4206705547020145					0.047	0.034	0.037	0.037
"NE"	27	31	35	2000		0.318							-0.03	0.493	0.493	-0.03	-0.052331642528155545	0.5496504102404625		0.523		0.4852003174931709		0.30709255058082563		0.3157394044083993		0.4282579608170748					0.045	0.035	0.034	0.034
"NE"	27	31	35	2001		0.363							-0.011	0.607	0.607	-0.011	-0.03963874210523804	0.6465870293221762		0.618		0.549593670544181		0.31933137042566756		0.3907481343476941		0.49101736162894566					0.048	0.032	0.037	0.037
"NE"	27	31	35	2002		0.363							-0.001	0.567	0.567	-0.001	-0.03828518566607722	0.6147982192740202		0.568		0.5237633937254087		0.31950219193993673		0.37172755748423686		0.4708606182537505					0.048	0.031	0.034	0.034
"NE"	27	31	35	2003		0.393							-0.066	0.637	0.637	-0.066	-0.0897152318775085	0.626429217701457		0.7030000000000001		0.531769544564925		0.32073321447977154		0.3616470531304961		0.4759318801283473					0.052	0.034	0.036	0.036
"NE"	27	31	35	2004		0.393							-0.066	0.637	0.637	-0.066	-0.0897152318775085	0.626429217701457		0.7030000000000001		0.531769544564925		0.32073321447977154		0.3616470531304961		0.4759318801283473					0.052	0.032	0.037	0.037
"NE"	27	31	35	2005		0.36							-0.001	0.641	0.641	-0.001	-0.06998228672190895	0.641748657860133		0.642		0.5574077991897785		0.31741975517165727		0.3921303735078087		0.49593030173291					0.05	0.032	0.038	0.038
"NE"	27	31	35	2006		0.36							-0.001	0.641	0.641	-0.001	-0.06998228672190895	0.641748657860133		0.642		0.5574077991897785		0.31741975517165727		0.3921303735078087		0.49593030173291					0.051	0.031	0.038	0.038
"NE"	27	31	35	2007		0.36							-0.013	0.683	0.683	-0.013	-0.09837771500195935	0.6903844545687109		0.6960000000000001		0.5891585093748918		0.304338151024025		0.37790207230690637		0.5170516953331363					0.049	0.042	0.038	0.038
"NE"	27	31	35	2008		0.374							-0.013	0.698	0.698	-0.013	-0.09837771500195935	0.7097198009998874		0.711		0.5969219524682874		0.304338151024025		0.3752424056964288		0.5230127967474705					0.05	0.045	0.038	0.038
"NE"	27	31	35	2009		0.515							-0.176	0.785	0.785	-0.176	-0.17392978790827351	0.7603136546328216		0.9610000000000001		0.6564378811302316		0.3672167338959796		0.3392639108832258		0.5716346078507177					0.058	0.04	0.043	0.043
"NE"	27	31	35	2010		0.496							-0.176	0.778	0.778	-0.176	-0.17392978790827351	0.7325587356572827		0.954		0.6554574173845813		0.3672167338959796		0.36120326490585736		0.5694298083847192					0.058	0.04	0.041	0.041
"NE"	27	31	35	2011		0.535							-0.225	0.785	0.785	-0.225	-0.2362343077939716	0.7844543375040623		1.01		0.7088978444566325		0.3568404658537789		0.42189310882047226		0.6189760546273638					0.073	0.038	0.044	0.044
"NE"	27	31	35	2012		0.529							-0.225	0.744	0.744	-0.225	-0.2362343077939716	0.7598705062696448		0.969		0.7091646978968866		0.3568404658537789		0.43525682319415737		0.618494980174518					0.073	0.043	0.04	0.04
"NE"	27	31	35	2013		0.499							-0.205	0.683	0.683	-0.205	-0.20378473324744223	0.8102248174977518		0.888		0.7495882861450233		0.3781770206514079		0.4612615339387773		0.6567803095238809					0.069	0.046	0.041	0.041
"NE"	27	31	35	2014		0.499							-0.205	0.683	0.683	-0.205	-0.20378473324744223	0.8102248174977518		0.888		0.7495882861450233		0.3781770206514079		0.4612615339387773		0.6567803095238809					0.068	0.047	0.041	0.041
"NE"	27	31	35	2015		0.496							-0.517	0.643	0.643	-0.517	-0.3999164465745479	0.7837615653975282		1.1600000000000001		0.8541161374105742		0.3390939538593109		0.573034197885792		0.7454061548148003					0.087	0.04	0.049	0.049
"NE"	27	31	35	2016		0.519							-0.407	0.67	0.67	-0.407	-0.3834343689204679	0.813532950875797		1.077		0.8523627640359392		0.3373834452302267		0.5606349903760335		0.743657750392262					0.077	0.039	0.049	0.049
"NE"	27	31	35	2017		0.6							-0.41	1.085	1.085	-0.41	-0.32630935935965955	1.2102609057755147		1.4949999999999999		1.207089853382518		0.343607053923063		0.9475797694365039		1.0795979507002416					0.082	0.053	0.061	0.061
"NE"	27	31	35	2018		0.6							-0.45	1.089	1.089	-0.45	-0.4213580633857327	1.2462712700331495		1.539		1.2763903645490287		0.5140710542971605		0.9392222387923868		1.1406251336592608					0.089	0.054	0.063	0.063
"NE"	27	31	35	2019		0.568							-0.45	1.307	1.307	-0.45	-0.3814049077434166	1.3945015972655281		1.757		1.3064642207593842		0.37358111376316633		0.9137999079691347		1.149416348480779					0.086	0.053	0.068	0.068
"NE"	27	31	35	2020		0.568							-0.45	1.307	1.307	-0.45	-0.3814049077434166	1.3945015972655281		1.757		1.3064642207593842		0.37358111376316633		0.9137999079691347		1.149416348480779					0.086	0.052	0.076	0.076
"NH"	29	33	4	1993																																
"NH"	29	33	4	1994																																
"NH"	29	33	4	1995																																
"NH"	29	33	4	1996	0.378	0.64	-0.87	0.542	0.542	-0.87	-0.9232118817873226	0.538987313021608	-1.477	0.7	0.7	-1.477	-1.4693877595172646	0.8498727901322175	1.412	2.177	0.8707305598385956	1.291848646758684	0.4392206734732558	0.39036142417302905	0.4121118734970396	0.6330476693206082	0.7859674468249537	1.1754742229412032	0.023	0.012	0.01	0.01	0.099	0.057	0.041	0.041
"NH"	29	33	4	1997	0.255	0.299	-0.903	0.542	0.542	-0.903	-0.8931445627337958	0.5243228994598083	-1.441	0.788	0.788	-1.441	-1.3983641839745047	0.8579476290357568	1.445	2.229	0.8885640322219722	1.4619641542087354	0.37279946563253646	0.4276913216705573	0.39324106841790823	0.7371122418423419	0.7840714178593161	1.2803972836787902	0.019	0.015	0.009	0.009	0.073	0.023	0.041	0.041
"NH"	29	33	4	1998	0.258	0.299	-0.874	0.544	0.544	-0.874	-0.8848165899089089	0.516274995292049	-1.441	0.788	0.788	-1.441	-1.3983641839745047	0.8579476290357568	1.4180000000000001	2.229	0.8762294572926742	1.4619641542087354	0.3751674175925271	0.4276913216705573	0.38320065695802785	0.7371122418423419	0.7733131717486503	1.2803972836787902	0.017	0.014	0.009	0.009	0.074	0.023	0.042	0.042
"NH"	29	33	4	1999	0.201	-0.989	-0.866	0.551	0.551	-0.866	-0.9014424702284184	0.5073175937229383	-1.269	0.678	-1.269	0.678	-1.3811363903065268	0.7291486165946544	1.417	1.947	0.8704069439994296	1.3401288980112942	0.33395484724010804	0.3274901521126802	0.350680527815994	0.6361935285908515	0.7685362674551488	1.1771129426311588	0.014	0.015	0.008	0.008	0.055	0.052	0.055	0.055
"NH"	29	33	4	2000	0.194	-0.525	-0.866	0.551	0.551	-0.866	-0.8943209055589989	0.5080105401586346	-1.355	0.74	-1.355	0.74	-1.419160571074013	0.7351432348799964	1.417	2.0949999999999998	0.8677165823449436	1.368359685803902	0.32667799777769685	0.31063670952876415	0.3520960477290071	0.6069420773169429	0.7655794526125871	1.1970936123697566	0.014	0.015	0.008	0.008	0.05	0.037	0.036	0.05
"NH"	29	33	4	2001	0.283	0.384	-0.903	0.554	0.554	-0.903	-0.9148475062120222	0.5104354492743362	-1.269	0.801	0.801	-1.269	-1.391503686191767	0.9141302897915284	1.457	2.07	0.850362530122335	1.4103568640459412	0.3243515429963787	0.3426448312548554	0.32275226363130005	0.5021031222257717	0.7553040851573724	1.2488870819681757	0.016	0.011	0.008	0.008	0.054	0.027	0.028	0.028
"NH"	29	33	4	2002	0.304	0.384	-0.903	0.554	0.554	-0.903	-0.9174928802507138	0.5146439377130083	-1.269	0.801	0.801	-1.269	-1.391503686191767	0.9141302897915284	1.457	2.07	0.8502036748769969	1.4103568640459412	0.32722853180911865	0.3426448312548554	0.31488881375728506	0.5021031222257717	0.7567170531613163	1.2488870819681757	0.016	0.011	0.008	0.008	0.056	0.028	0.029	0.029
"NH"	29	33	4	2003	0.457	0.654	-0.959	0.587	0.587	-0.959	-0.930802541404457	0.5884313749985246	-1.364	0.77	0.77	-1.364	-1.4017871423254573	0.7378374019480046	1.5459999999999998	2.1340000000000003	0.857788911435204	1.0579939561025953	0.33444444449812266	0.26884065311645494	0.3398313763070172	0.3385771796119408	0.7751985628058266	0.998066227050577	0.017	0.008	0.007	0.007	0.053	0.028	0.025	0.025
"NH"	29	33	4	2004	0.456	0.654	-0.95	0.588	0.588	-0.95	-0.9281771857897015	0.5865683783601223	-1.364	0.77	0.77	-1.364	-1.4017871423254573	0.7378374019480046	1.5379999999999998	2.1340000000000003	0.8622804814694359	1.0579939561025953	0.33113418060543276	0.26884065311645494	0.34267702744807665	0.3385771796119408	0.7772182949834593	0.998066227050577	0.016	0.009	0.007	0.007	0.05	0.027	0.025	0.025
"NH"	29	33	4	2005	0.38	0.693	-0.937	0.594	0.594	-0.937	-0.9084176871288897	0.609494038119634	-1.278	0.795	0.795	-1.278	-1.3380465446459997	0.8249610328255282	1.5310000000000001	2.073	0.9152954435612968	1.166350420887451	0.3142706361935937	0.23398468101253062	0.3525949187923697	0.29532534431848595	0.8091917376359749	1.0763069008201662	0.014	0.011	0.008	0.008	0.041	0.024	0.025	0.025
"NH"	29	33	4	2006	0.347	0.693	-0.937	0.592	0.592	-0.937	-0.9091933161985559	0.6067276218250868	-1.278	0.795	0.795	-1.278	-1.3380465446459997	0.8249610328255282	1.529	2.073	0.9216984185382301	1.166350420887451	0.31256190873960493	0.23398468101253062	0.3568256238699297	0.29532534431848595	0.8127404965566902	1.0763069008201662	0.014	0.013	0.008	0.008	0.041	0.024	0.026	0.026
"NH"	29	33	4	2007	-0.632	-0.993	-0.951	0.612	-0.951	0.612	-0.9271385302924581	0.613843759835079	-1.316	0.77	-1.316	0.77	-1.329532141329789	0.7672999412602521	1.563	2.0860000000000003	0.9197735149989001	1.2148997647613147	0.2849827071629418	0.2850819362066949	0.33654891472295617	0.2093563162123572	0.8167675068162952	1.0854461595974827	0.011	0.013	0.008	0.011	0.045	0.033	0.028	0.045
"NH"	29	33	4	2008	-0.643	-0.993	-0.957	0.618	-0.957	0.618	-0.9324549624988948	0.6204729422669877	-1.316	0.77	-1.316	0.77	-1.329532141329789	0.7672999412602521	1.575	2.0860000000000003	0.922980674750952	1.2148997647613147	0.2779563922260493	0.2850819362066949	0.336706015176836	0.2093563162123572	0.8209985289284533	1.0854461595974827	0.012	0.014	0.009	0.012	0.046	0.031	0.028	0.046
"NH"	29	33	4	2009	-0.55	-0.993	-0.978	0.615	-0.978	0.615	-0.9488327479472868	0.6573921993399358	-1.324	0.7	-1.324	0.7	-1.326973109695555	0.7100021960781888	1.593	2.024	0.9687869340922701	1.1800718845423086	0.27969517516886233	0.2937935613562978	0.3506637765044632	0.17622803381831809	0.8572918274596828	1.0551254419845038	0.011	0.014	0.009	0.011	0.052	0.035	0.025	0.052
"NH"	29	33	4	2010	-0.527	-0.993	-0.971	0.618	-0.971	0.618	-0.9486685095131049	0.6589032746835126	-1.324	0.682	-1.324	0.682	-1.326973109695555	0.7148707185790647	1.589	2.0060000000000002	0.9707087332345447	1.184510148671541	0.2794246872506414	0.2937935613562978	0.34786778282653125	0.183476893433572	0.8583112190864772	1.05799168681247	0.011	0.016	0.009	0.011	0.051	0.033	0.024	0.051
"NH"	29	33	4	2011	0.623	0.751	-0.905	0.754	0.754	-0.905	-0.9160662587688597	0.7910422690815909	-1.492	0.85	0.85	-1.492	-1.4260909074765815	0.8457807944891075	1.659	2.342	0.8875487831976021	0.9967436803740974	0.2964383929062062	0.25176135447760006	0.33173111945337713	0.28482126982885153	0.8171815284508406	0.981221458546749	0.017	0.007	0.009	0.009	0.095	0.025	0.028	0.028
"NH"	29	33	4	2012	0.629	0.751	-0.916	0.756	0.756	-0.916	-0.919633195071182	0.7962844494771055	-1.492	0.85	0.85	-1.492	-1.4260909074765815	0.8457807944891075	1.6720000000000002	2.342	0.8886159080968112	0.9967436803740974	0.2947940052065814	0.25176135447760006	0.3249695432641126	0.28482126982885153	0.8198131137591368	0.981221458546749	0.017	0.007	0.009	0.009	0.093	0.025	0.028	0.028
"NH"	29	33	4	2013	-0.524	0.363	-0.988	0.728	-0.988	0.728	-0.9471277474775494	0.798450437936049	-1.098	0.758	0.758	-1.098	-1.1739142080268454	0.7433511448527287	1.716	1.856	1.0527499376200145	1.1296917622924088	0.33385516328219417	0.2662745053107273	0.3439371182705339	0.23495853321097787	0.9326952939938745	1.0059337669826727	0.012	0.017	0.01	0.012	0.035	0.023	0.027	0.027
"NH"	29	33	4	2014	-0.522	0.363	-0.995	0.732	-0.995	0.732	-0.9547184264080794	0.8005689811284725	-1.098	0.758	0.758	-1.098	-1.1739142080268454	0.7433511448527287	1.7269999999999999	1.856	1.0581867453397418	1.1296917622924088	0.33680457338512126	0.2662745053107273	0.34317747307285623	0.23495853321097787	0.9376963644428068	1.0059337669826727	0.012	0.018	0.01	0.012	0.035	0.023	0.028	0.028
"NH"	29	33	4	2015	0.527	0.516	-1.002	0.849	0.849	-1.002	-0.9722435731746082	0.8688241942598995	-1.123	0.857	0.857	-1.123	-1.15003028083384	0.8349857841835215	1.851	1.98	1.08652207775234	1.1527204796674273	0.29842295763695775	0.22260577528728653	0.35270851554192023	0.26880164392334155	0.9639379912989299	1.0293582649160753	0.014	0.009	0.012	0.012	0.034	0.024	0.026	0.026
"NH"	29	33	4	2016	0.521	0.516	-1.005	0.849	0.849	-1.005	-0.9743216503451018	0.8658471114012717	-1.123	0.857	0.857	-1.123	-1.15003028083384	0.8349857841835215	1.8539999999999999	1.98	1.0883065243981356	1.1527204796674273	0.2981495513519578	0.22260577528728653	0.35249930167910126	0.26880164392334155	0.9650503388863557	1.0293582649160753	0.014	0.009	0.013	0.013	0.032	0.024	0.027	0.027
"NH"	29	33	4	2017	0.425	0.733	-1.048	0.763	0.763	-1.048	-1.0116704933211023	0.8226962415206039	-1.212	0.928	0.928	-1.212	-1.263469413494889	0.9423650352204869	1.811	2.14	1.0930635867590828	1.2497855005123744	0.27728970588952834	0.2815851518735794	0.3672240658811184	0.2005100316899738	0.9662689886215555	1.1348156349264176	0.012	0.011	0.011	0.011	0.05	0.025	0.027	0.027
"NH"	29	33	4	2018	0.405	0.733	-1.048	0.764	0.764	-1.048	-1.010036189546652	0.8289920396026454	-1.212	0.928	0.928	-1.212	-1.220133860957968	0.9423650352204869	1.812	2.14	1.0985739533592989	1.2148904045933206	0.275122803364253	0.20358382100574066	0.36978327189744375	0.2005100316899738	0.9707184891019318	1.106790925347544	0.013	0.012	0.012	0.012	0.045	0.025	0.027	0.027
"NH"	29	33	4	2019	-0.763	-0.961	-1.058	0.815	-1.058	0.815	-1.0678243322487195	0.8508090312855191	-1.122	0.877	-1.122	0.877	-1.1748297600254838	0.8868425485434176	1.873	1.999	1.1056214848116845	1.1592561095588612	0.2849490449372035	0.21124735123285968	0.3169160826429005	0.166235188879218	0.9934927103154306	1.055490382684998	0.012	0.012	0.013	0.012	0.034	0.032	0.032	0.034
"NH"	29	33	4	2020	-0.778	-0.961	-1.059	0.821	-1.059	0.821	-1.0690907247755903	0.8591923053576563	-1.122	0.877	-1.122	0.877	-1.1748297600254838	0.8868425485434176	1.88	1.999	1.1051215020051544	1.1592561095588612	0.28499061280963817	0.21124735123285968	0.31506792639376474	0.166235188879218	0.9950012686763547	1.055490382684998	0.012	0.013	0.013	0.012	0.036	0.033	0.032	0.036
"NJ"	30	34	12	1993																																
"NJ"	30	34	12	1994																																
"NJ"	30	34	12	1995																																
"NJ"	30	34	12	1996	-0.047	-0.028	-1.122	0.037	0.037	-1.122	-1.1556196701913535	0.05693672256442277	-1.006	0.041	0.041	-1.006	-1.0266556171910415	0.04647283355878399	1.159	1.047	0.6490853303884756	0.581333276576095	0.13958339952819876	0.10673093960205703	0.12346487774687863	0.0846436354714408	0.6046230263806817	0.540442880754785	0.037	0.022	0.021	0.021	0.04	0.032	0.027	0.027
"NJ"	30	34	12	1997	-0.034	-0.028	-1.122	0.039	0.039	-1.122	-1.163187711274836	0.06477481318157466	-1.006	0.039	0.039	-1.006	-1.0266556171910415	0.04188748804544244	1.161	1.045	0.65572472068052	0.5776529018658048	0.13132974702993794	0.10673093960205703	0.12410015337650535	0.08172667324304776	0.6113669411740386	0.5379358712650922	0.037	0.023	0.02	0.02	0.041	0.031	0.028	0.028
"NJ"	30	34	12	1998	-0.053	-0.028	-1.167	0.041	0.041	-1.167	-1.1837327463673224	0.07454493362019578	-1.006	0.036	0.036	-1.006	-1.0138872613791574	0.03281189370508543	1.208	1.042	0.6874059250807616	0.5590212067832224	0.1237529470750929	0.09091037221940576	0.14718452775906973	0.06841241530010067	0.6340685596324908	0.5249951391164607	0.035	0.024	0.021	0.021	0.039	0.029	0.026	0.026
"NJ"	30	34	12	1999	-0.047	-0.028	-1.167	0.046	0.046	-1.167	-1.1837327463673224	0.07985128041182926	-1.006	0.036	0.036	-1.006	-1.0089145311112004	0.03281189370508543	1.213	1.042	0.6906963077595234	0.5575436404367663	0.1237529470750929	0.09505568340249601	0.143927558779705	0.06841241530010067	0.6374786808242782	0.5228384452933318	0.034	0.023	0.021	0.021	0.038	0.031	0.026	0.026
"NJ"	30	34	12	2000	-0.06	-0.028	-1.166	0.039	0.039	-1.166	-1.1741767829483938	0.07885834235758162	-1.006	0.036	0.036	-1.006	-1.0089145311112004	0.03281189370508543	1.2049999999999998	1.042	0.7020762533619183	0.5575436404367663	0.1300788273786992	0.09505568340249601	0.14865573466097803	0.06841241530010067	0.6409932703453093	0.5228384452933318	0.035	0.025	0.022	0.022	0.038	0.03	0.025	0.025
"NJ"	30	34	12	2001	-0.057	-0.028	-1.166	0.041	0.041	-1.166	-1.1741767829483938	0.0807721419926069	-1.006	0.036	0.036	-1.006	-1.0089145311112004	0.021324849794273883	1.2069999999999999	1.042	0.6990941320474298	0.5513925370149412	0.1300788273786992	0.09505568340249601	0.1462246115931801	0.09911783384916174	0.6397609384345876	0.5154677989899209	0.035	0.025	0.022	0.022	0.039	0.032	0.026	0.026
"NJ"	30	34	12	2002	-0.941	-0.477	-1.129	0.046	-1.129	0.046	-1.1527894872271363	0.08941886301059328	-1.046	0.038	-1.046	0.038	-1.0662353208536277	0.04403622217387056	1.175	1.084	0.7170307525818388	0.6205192100495135	0.18362027961823688	0.11900058161060148	0.1621779108531294	0.06520250421088064	0.6468038930273392	0.5701296880617964	0.032	0.046	0.024	0.032	0.036	0.046	0.029	0.036
"NJ"	30	34	12	2003	-0.791	-0.899	-1.124	0.045	-1.124	0.045	-1.1514079510703414	0.07750433262239464	-1.046	0.037	-1.046	0.037	-1.0655019409339834	0.03916999655223337	1.169	1.083	0.7091838580180057	0.6182488864956	0.18175811950141765	0.11804917278968839	0.1611424955656168	0.06908129130731228	0.6378592344354561	0.5669304030758283	0.033	0.061	0.023	0.033	0.036	0.069	0.029	0.036
"NJ"	30	34	12	2004	-0.983	-0.91	-1.091	0.063	-1.091	0.063	-1.1007272583568977	0.10418629747483564	-1.01	0.049	-1.01	0.049	-1.0186955141108784	0.04363701287922561	1.154	1.059	0.6803507081789784	0.5903971197396917	0.1667963385547388	0.10994975149730622	0.15928933131528883	0.07558676982917818	0.6175618235291347	0.5421874773958589	0.028	0.036	0.026	0.028	0.035	0.05	0.029	0.035
"NJ"	30	34	12	2005	-0.983	-0.919	-1.097	0.063	-1.097	0.063	-1.1031861058894872	0.10418629747483564	-1.01	0.049	-1.01	0.049	-1.0458293272021975	0.04363701287922561	1.16	1.059	0.6817431808242324	0.6068518338794986	0.16700385765889195	0.12196586843275366	0.15928933131528883	0.07558676982917818	0.6187674929557323	0.5569910167089345	0.029	0.037	0.027	0.029	0.036	0.043	0.031	0.036
"NJ"	30	34	12	2006	-0.989	-0.915	-1.113	0.076	-1.113	0.076	-1.1031498763604706	0.11738377408682138	-1.024	0.049	-1.024	0.049	-1.0500065214850045	0.04363701287922561	1.189	1.073	0.6813259231228385	0.6118524652952843	0.1733722925948713	0.12314057735651464	0.16813808972683966	0.07558676982917818	0.6207616578179773	0.5605976421346754	0.028	0.034	0.028	0.028	0.034	0.044	0.03	0.034
"NJ"	30	34	12	2007	-0.989	-0.915	-1.113	0.076	-1.113	0.076	-1.1035513013552771	0.11738377408682138	-1.024	0.049	-1.024	0.049	-1.0500065214850045	0.04363701287922561	1.189	1.073	0.6816250289868117	0.6118524652952843	0.1735192263531113	0.12314057735651464	0.16813808972683966	0.07558676982917818	0.6209755908982065	0.5605976421346754	0.029	0.033	0.027	0.029	0.035	0.045	0.03	0.035
"NJ"	30	34	12	2008	-1.037	-0.945	-1.12	0.049	-1.12	0.049	-1.123839972951642	0.11169490480829669	-1.062	0.08	-1.062	0.08	-1.0571718364878313	0.0691782850762077	1.169	1.1420000000000001	0.6717375905214431	0.625370435664553	0.13267001937839568	0.13391891420554988	0.15980524937889884	0.07301970551644489	0.622330206465969	0.5747030566680031	0.028	0.032	0.027	0.028	0.037	0.044	0.034	0.037
"NJ"	30	34	12	2009	-1.023	-0.939	-1.118	0.064	-1.118	0.064	-1.12340764762179	0.13301468777337278	-1.065	0.091	-1.065	0.091	-1.0578993849029432	0.10772364792934393	1.1820000000000002	1.156	0.697159634329511	0.6572499912350194	0.13134484535980814	0.1310237700207287	0.16696517595495855	0.13462080546531163	0.640417455793453	0.6001855300763789	0.027	0.033	0.026	0.027	0.034	0.049	0.034	0.034
"NJ"	30	34	12	2010	-1.029	-0.939	-1.118	0.064	-1.118	0.064	-1.1162608566963017	0.10515604121882935	-1.058	0.08	-1.058	0.08	-1.0511683834194603	0.08023488453217882	1.1820000000000002	1.1380000000000001	0.6675822535087754	0.6355522833797314	0.1205259554415148	0.13228446959620385	0.13044526014759214	0.10787810823605659	0.6180006610423774	0.5811870222428409	0.026	0.033	0.025	0.026	0.034	0.046	0.032	0.034
"NJ"	30	34	12	2011	-1.037	-0.939	-1.12	0.058	-1.12	0.058	-1.1197037287493865	0.10244256035194065	-1.058	0.08	-1.058	0.08	-1.0511683834194603	0.08023488453217882	1.1780000000000002	1.1380000000000001	0.6635083592579584	0.6355522833797314	0.118591163477455	0.13228446959620385	0.12951139160070327	0.10787810823605659	0.6162049715071627	0.5811870222428409	0.026	0.033	0.025	0.026	0.034	0.049	0.031	0.034
"NJ"	30	34	12	2012	-1.041	-0.951	-1.142	0.055	-1.142	0.055	-1.1320647372397226	0.10163793097435672	-1.065	0.084	-1.065	0.084	-1.059407203769913	0.09261761093225607	1.1969999999999998	1.149	0.6721506379575062	0.6364676073124779	0.11780688806255118	0.1357322405776054	0.14623633647209752	0.10900323243584123	0.6235042200924158	0.5849108497418318	0.027	0.035	0.028	0.027	0.035	0.042	0.034	0.035
"NJ"	30	34	12	2013	-1.04	-0.951	-1.139	0.055	-1.139	0.055	-1.1197102926393905	0.10700657249040288	-1.065	0.084	-1.065	0.084	-1.059407203769913	0.09261761093225607	1.194	1.149	0.672609735181168	0.6364676073124779	0.14575412213611344	0.1357322405776054	0.15432953993922283	0.10900323243584123	0.6206759437317259	0.5849108497418318	0.028	0.034	0.027	0.028	0.036	0.04	0.033	0.036
"NJ"	30	34	12	2014	-1.039	-0.952	-1.145	0.052	-1.145	0.052	-1.1313667027137777	0.10289396468818417	-1.068	0.084	-1.068	0.084	-1.0660440586609485	0.09261761093225607	1.197	1.1520000000000001	0.6761934009523132	0.6359238123502006	0.1362520497667395	0.13541993525718835	0.15696511011093792	0.10900323243584123	0.6239479579236377	0.5855741065222607	0.028	0.033	0.027	0.028	0.035	0.042	0.034	0.035
"NJ"	30	34	12	2015	-1.036	-0.951	-1.145	0.055	-1.145	0.055	-1.1301263457894586	0.11261636377468254	-1.065	0.084	-1.065	0.084	-1.0612059382583203	0.09261761093225607	1.2	1.149	0.6848162210728805	0.6377685506305015	0.13535102291479148	0.13610752899714038	0.16427852359039596	0.10900323243584123	0.6304804543297635	0.5858342911579701	0.028	0.034	0.028	0.028	0.036	0.04	0.033	0.036
"NJ"	30	34	12	2016	-1.041	-0.952	-1.136	0.053	-1.136	0.053	-1.1057584840189538	0.1145089915217897	-1.068	0.084	-1.068	0.084	-1.065971791790005	0.09261761093225607	1.1889999999999998	1.1520000000000001	0.6639054141544598	0.6358489015693445	0.18218588805344652	0.1353558555676099	0.15995088651599818	0.10900323243584123	0.610579264989839	0.5855303403510682	0.028	0.034	0.029	0.028	0.036	0.04	0.033	0.036
"NJ"	30	34	12	2017	-1.039	-0.951	-1.13	0.053	-1.13	0.053	-1.1033077548954113	0.11206085999570063	-1.062	0.089	-1.062	0.089	-1.0576704380383577	0.09310519367388582	1.1829999999999998	1.151	0.6687520589847971	0.6362373011334449	0.18526562450567946	0.13471453359266458	0.16033331941587253	0.10556107079164909	0.6120688202006825	0.5846479206663717	0.029	0.035	0.029	0.029	0.037	0.045	0.033	0.037
"NJ"	30	34	12	2018	-1.047	-0.95	-1.138	0.053	-1.138	0.053	-1.1021238367058406	0.12504063234184842	-1.058	0.08	-1.058	0.08	-1.0515084777660175	0.08300448773821303	1.1909999999999998	1.1380000000000001	0.6479798683184653	0.6226449470501589	0.20567921687803525	0.1463327551869196	0.14789792642266952	0.13332092964526887	0.5976394244392512	0.5706905444460909	0.028	0.032	0.029	0.028	0.035	0.039	0.037	0.035
"NJ"	30	34	12	2019	-1.018	-0.929	-1.138	0.053	-1.138	0.053	-1.0998316925003866	0.11697125694159462	-1.046	0.09	-1.046	0.09	-1.0352107474979828	0.10600197123265287	1.1909999999999998	1.1360000000000001	0.6667672095660556	0.6427136574083129	0.20679099960284886	0.16792414502116734	0.15096554869177034	0.13559823333199886	0.60735017151812	0.5818472678513104	0.032	0.037	0.031	0.032	0.034	0.04	0.035	0.034
"NJ"	30	34	12	2020	-1.032	-0.945	-1.149	0.053	-1.149	0.053	-1.1154695585430652	0.09969592311355215	-1.054	0.089	-1.054	0.089	-1.0523741900505807	0.10695994950110185	1.202	1.143	0.667926265136182	0.6419648262115073	0.1909477146502727	0.1462707987861095	0.1452949036995021	0.14030145093290863	0.6090469110664188	0.5859375167873709	0.031	0.037	0.029	0.031	0.035	0.038	0.038	0.035
"NM"	31	35	66	1993																																
"NM"	31	35	66	1994																																
"NM"	31	35	66	1995																																
"NM"	31	35	66	1996	-0.704	-0.583	-0.953	1.093	-0.953	1.093	-0.8971077736260052	1.0342122294686313	-0.734	0.827	-0.734	0.827	-0.7099078111488861	0.797529042289408	2.046	1.561	1.1411685547763244	0.9349226585596806	0.3847677343608871	0.365484935378506	0.5765116453712367	0.4480184563857622	1.0295198721761436	0.82927013372419	0.036	0.047	0.051	0.036	0.043	0.053	0.055	0.043
"NM"	31	35	66	1997	-0.577	-0.565	-0.946	1.2	-0.946	1.2	-0.9144635763109278	1.0543515276750564	-0.796	0.99	-0.796	0.99	-0.7811524097413247	1.0253286155658108	2.146	1.786	1.2100035991789937	1.0415742880405627	0.38781518320143915	0.23845925907525964	0.5440645470100753	0.30801916698261317	1.0719027269335486	0.9358047843351012	0.037	0.047	0.049	0.037	0.041	0.048	0.053	0.041
